TimeStep,Year,Month,Day,Hour,Minute,Dry Bulb in Celsius,Relative Humidity,Atmospheric Station Pressure in Pascale,Air wet-bulb temperature [°C],DATE,PERIOD,Price [S$/MWh]
8848,1999,7,4,8,60,25.1,100,100700,25.1,4-Jul-18,16,110.5
8849,,,,,30,,,,25.25236986,4-Jul-18,17,110.5
8850,1999,7,4,9,60,26.1,95,100800,25.45330884,4-Jul-18,18,110.5
8851,,,,,30,,,,25.61685369,4-Jul-18,19,110.5
8852,1999,7,4,10,60,27.1,90,100800,25.76271659,4-Jul-18,20,110.5
8853,,,,,30,,,,25.91060971,4-Jul-18,21,110.5
8854,1999,7,4,11,60,28.1,85,100800,26.02533388,4-Jul-18,22,110.5
8855,,,,,30,,,,26.07168993,4-Jul-18,23,110.5
8856,1999,7,4,12,60,29,80,100800,26.1435764,4-Jul-18,24,110.5
8857,,,,,30,,,,26.33489184,4-Jul-18,25,110.5
8858,1999,7,4,13,60,30,75,100700,26.30304434,4-Jul-18,26,110.5
8859,,,,,30,,,,25.70544199,4-Jul-18,27,110.5
8860,1999,7,4,14,60,29,74,100700,25.22001572,4-Jul-18,28,110.5
8861,,,,,30,,,,25.52469644,4-Jul-18,29,110.5
8862,1999,7,4,15,60,29.2,78,100600,26.02544801,4-Jul-18,30,110.5
8863,,,,,30,,,,26.12823431,4-Jul-18,31,110.5
8864,1999,7,4,16,60,29.4,77,100600,26.05811424,4-Jul-18,32,110.5
8865,,,,,30,,,,26.0401467,4-Jul-18,33,110.5
8866,1999,7,4,17,60,29.6,75,100500,25.93036624,4-Jul-18,34,110.5
8867,,,,,30,,,,25.58480741,4-Jul-18,35,110.5
8868,1999,7,4,18,60,29,74,100600,25.2190422,4-Jul-18,36,110.5
8869,,,,,30,,,,25.04864259,4-Jul-18,37,110.5
8870,1999,7,4,19,60,28,79,100600,25.05089344,4-Jul-18,38,110.5
8871,,,,,30,,,,25.20307961,4-Jul-18,39,110.5
8872,1999,7,4,20,60,27.4,85,100600,25.35354641,4-Jul-18,40,110.5
8873,,,,,30,,,,25.35063915,4-Jul-18,41,110.5
8874,1999,7,4,21,60,27.2,86,100700,25.3034127,4-Jul-18,42,110.5
8875,,,,,30,,,,25.32092191,4-Jul-18,43,110.5
8876,1999,7,4,22,60,27.1,87,100700,25.34719784,4-Jul-18,44,110.5
8877,,,,,30,,,,25.32627153,4-Jul-18,45,110.5
8878,1999,7,4,23,60,26.9,88,100800,25.2933585,4-Jul-18,46,110.5
8879,,,,,30,,,,25.28367429,4-Jul-18,47,110.5
8880,1999,7,4,24,60,26.6,90,100800,25.27635449,4-Jul-18,48,110.5
8881,,,,,30,,,,25.25053472,5-Jul-18,1,110.5
8882,1999,7,5,1,60,26.4,91,100800,25.21670658,5-Jul-18,2,110.5
8883,,,,,30,,,,25.18536169,5-Jul-18,3,110.5
8884,1999,7,5,2,60,26.1,93,100800,25.19003938,5-Jul-18,4,110.5
8885,,,,,30,,,,25.26427901,5-Jul-18,5,110.5
8886,1999,7,5,3,60,26,94,100800,25.22362001,5-Jul-18,6,110.5
8887,,,,,30,,,,24.88360182,5-Jul-18,7,110.5
8888,1999,7,5,4,60,25.5,92,100700,24.47018858,5-Jul-18,8,110.5
8889,,,,,30,,,,24.20934442,5-Jul-18,9,110.5
8890,1999,7,5,5,60,25,93,100700,24.11069084,5-Jul-18,10,110.5
8891,,,,,30,,,,24.18384932,5-Jul-18,11,110.5
8892,1999,7,5,6,60,25.1,94,100700,24.33798648,5-Jul-18,12,110.5
8893,,,,,30,,,,24.48226894,5-Jul-18,13,110.5
8894,1999,7,5,7,60,25.2,95,100700,24.5652046,5-Jul-18,14,110.5
8895,,,,,30,,,,24.53530136,5-Jul-18,15,110.5
8896,1999,7,5,8,60,25.3,96,100800,24.7924742,5-Jul-18,16,110.5
8897,,,,,30,,,,25.73663812,5-Jul-18,17,110.5
8898,1999,7,5,9,60,28,89,100800,26.49811,5-Jul-18,18,110.5
8899,,,,,30,,,,26.20720672,5-Jul-18,19,110.5
8900,1999,7,5,10,60,28.5,80,100800,25.67206805,5-Jul-18,20,110.5
8901,,,,,30,,,,25.70083375,5-Jul-18,21,110.5
8902,1999,7,5,11,60,29.1,78,100800,25.93336045,5-Jul-18,22,110.5
8903,,,,,30,,,,26.0095048,5-Jul-18,23,110.5
8904,1999,7,5,12,60,29,79,100800,25.99208171,5-Jul-18,24,110.5
8905,,,,,30,,,,25.94390607,5-Jul-18,25,110.5
8906,1999,7,5,13,60,29,79,100700,25.99132936,5-Jul-18,26,110.5
8907,,,,,30,,,,26.26070306,5-Jul-18,27,110.5
8908,1999,7,5,14,60,29.9,76,100700,26.36854988,5-Jul-18,28,110.5
8909,,,,,30,,,,25.93139251,5-Jul-18,29,110.5
8910,1999,7,5,15,60,30,70,100700,25.49527507,5-Jul-18,30,110.5
8911,,,,,30,,,,25.60624166,5-Jul-18,31,110.5
8912,1999,7,5,16,60,31,66,100700,25.72547923,5-Jul-18,32,110.5
8913,,,,,30,,,,25.31417474,5-Jul-18,33,110.5
8914,1999,7,5,17,60,27.3,82,100600,24.82917822,5-Jul-18,34,110.5
8915,,,,,30,,,,24.72733973,5-Jul-18,35,110.5
8916,1999,7,5,18,60,27.1,84,100700,24.92524965,5-Jul-18,36,110.5
8917,,,,,30,,,,25.33949837,5-Jul-18,37,110.5
8918,1999,7,5,19,60,27,89,100700,25.52773622,5-Jul-18,38,110.5
8919,,,,,30,,,,25.04761351,5-Jul-18,39,110.5
8920,1999,7,5,20,60,26,89,100800,24.55838233,5-Jul-18,40,110.5
8921,,,,,30,,,,24.71929477,5-Jul-18,41,110.5
8922,1999,7,5,21,60,26.4,90,100800,25.08182682,5-Jul-18,42,110.5
8923,,,,,30,,,,25.19745449,5-Jul-18,43,110.5
8924,1999,7,5,22,60,26.7,89,100800,25.23716429,5-Jul-18,44,110.5
8925,,,,,30,,,,25.37194274,5-Jul-18,45,110.5
8926,1999,7,5,23,60,27.1,88,100900,25.4871558,5-Jul-18,46,110.5
8927,,,,,30,,,,25.46816943,5-Jul-18,47,110.5
8928,1999,7,5,24,60,26.7,90,100800,25.373622,5-Jul-18,48,110.5
8929,,,,,30,,,,25.26215189,6-Jul-18,1,110.5
8930,1999,7,6,1,60,26.2,92,100800,25.15522397,6-Jul-18,2,110.5
8931,,,,,30,,,,25.07430312,6-Jul-18,3,110.5
8932,1999,7,6,2,60,25.8,94,100800,25.02684743,6-Jul-18,4,110.5
8933,,,,,30,,,,25.02031499,6-Jul-18,5,110.5
8934,1999,7,6,3,60,25.8,94,100700,25.02664679,6-Jul-18,6,110.5
8935,,,,,30,,,,25.01778383,6-Jul-18,7,110.5
8936,1999,7,6,4,60,25.8,94,100700,25.02664679,6-Jul-18,8,110.5
8937,,,,,30,,,,25.08615635,6-Jul-18,9,110.5
8938,1999,7,6,5,60,25.8,95,100600,25.15698691,6-Jul-18,10,110.5
8939,,,,,30,,,,25.19981289,6-Jul-18,11,110.5
8940,1999,7,6,6,60,26,94,100700,25.22342002,6-Jul-18,12,110.5
8941,,,,,30,,,,25.23659405,6-Jul-18,13,110.5
8942,1999,7,6,7,60,26,94,100800,25.22362001,6-Jul-18,14,110.5
8943,,,,,30,,,,25.16878291,6-Jul-18,15,110.5
8944,1999,7,6,8,60,26,94,100800,25.22362001,6-Jul-18,16,110.5
8945,,,,,30,,,,25.53966858,6-Jul-18,17,110.5
8946,1999,7,6,9,60,28,84,100800,25.78537282,6-Jul-18,18,110.5
8947,,,,,30,,,,25.62917692,6-Jul-18,19,110.5
8948,1999,7,6,10,60,27.5,84,100900,25.30836473,6-Jul-18,20,110.5
8949,,,,,30,,,,25.06022007,6-Jul-18,21,110.5
8950,1999,7,6,11,60,27,86,100900,25.11218844,6-Jul-18,22,110.5
8951,,,,,30,,,,25.69171534,6-Jul-18,23,110.5
8952,1999,7,6,12,60,29,79,100900,25.99283366,6-Jul-18,24,110.5
8953,,,,,30,,,,25.20957628,6-Jul-18,25,110.5
8954,1999,7,6,13,60,26,89,100800,24.55838233,6-Jul-18,26,110.5
8955,,,,,30,,,,25.25569095,6-Jul-18,27,110.5
8956,1999,7,6,14,60,28.9,80,100700,26.0485534,6-Jul-18,28,110.5
8957,,,,,30,,,,25.68402093,6-Jul-18,29,110.5
8958,1999,7,6,15,60,25,100,100700,25,6-Jul-18,30,110.5
8959,,,,,30,,,,24.83439709,6-Jul-18,31,110.5
8960,1999,7,6,16,60,25.8,93,100700,24.89548056,6-Jul-18,32,110.5
8961,,,,,30,,,,24.89151878,6-Jul-18,33,110.5
8962,1999,7,6,17,60,26.6,87,100700,24.86523606,6-Jul-18,34,110.5
8963,,,,,30,,,,24.85935672,6-Jul-18,35,110.5
8964,1999,7,6,18,60,26.6,87,100700,24.86523606,6-Jul-18,36,110.5
8965,,,,,30,,,,24.87422938,6-Jul-18,37,110.5
8966,1999,7,6,19,60,26.6,87,100700,24.86523606,6-Jul-18,38,110.5
8967,,,,,30,,,,24.81715548,6-Jul-18,39,110.5
8968,1999,7,6,20,60,26.5,87,100800,24.76930657,6-Jul-18,40,110.5
8969,,,,,30,,,,24.76100825,6-Jul-18,41,110.5
8970,1999,7,6,21,60,26.5,87,100800,24.76930657,6-Jul-18,42,110.5
8971,,,,,30,,,,24.7712476,6-Jul-18,43,110.5
8972,1999,7,6,22,60,26.5,87,100900,24.76975973,6-Jul-18,44,110.5
8973,,,,,30,,,,24.76777135,6-Jul-18,45,110.5
8974,1999,7,6,23,60,26.5,87,100900,24.76975973,6-Jul-18,46,110.5
8975,,,,,30,,,,24.78020217,6-Jul-18,47,110.5
8976,1999,7,6,24,60,26.4,88,100900,24.81036007,6-Jul-18,48,110.5
8977,,,,,30,,,,24.87149485,7-Jul-18,1,110.5
8978,1999,7,7,1,60,26.4,89,100900,24.94661991,7-Jul-18,2,110.5
8979,,,,,30,,,,25.01874865,7-Jul-18,3,110.5
8980,1999,7,7,2,60,26.3,90,100900,24.98490833,7-Jul-18,4,110.5
8981,,,,,30,,,,24.7421262,7-Jul-18,5,110.5
8982,1999,7,7,3,60,26,89,100900,24.55876283,7-Jul-18,6,110.5
8983,,,,,30,,,,24.70317882,7-Jul-18,7,110.5
8984,1999,7,7,4,60,25.7,94,100800,24.92846333,7-Jul-18,8,110.5
8985,,,,,30,,,,24.98770555,7-Jul-18,9,110.5
8986,1999,7,7,5,60,25.5,96,100800,24.99033645,7-Jul-18,10,110.5
8987,,,,,30,,,,25.04578698,7-Jul-18,11,110.5
8988,1999,7,7,6,60,25.2,98,100900,24.94807309,7-Jul-18,12,110.5
8989,,,,,30,,,,24.49121071,7-Jul-18,13,110.5
8990,1999,7,7,7,60,25,94,100900,24.24001849,7-Jul-18,14,110.5
8991,,,,,30,,,,24.75931511,7-Jul-18,15,110.5
8992,1999,7,7,8,60,26,95,100900,25.35480964,7-Jul-18,16,110.5
8993,,,,,30,,,,25.33221118,7-Jul-18,17,110.5
8994,1999,7,7,9,60,27,86,101000,25.11267628,7-Jul-18,18,110.5
8995,,,,,30,,,,25.11736147,7-Jul-18,19,110.5
8996,1999,7,7,10,60,28,79,101100,25.0547107,7-Jul-18,20,110.5
8997,,,,,30,,,,24.63316792,7-Jul-18,21,110.5
8998,1999,7,7,11,60,26.8,81,101200,24.21615963,7-Jul-18,22,110.5
8999,,,,,30,,,,24.16711231,7-Jul-18,23,110.5
9000,1999,7,7,12,60,25,94,101100,24.24042431,7-Jul-18,24,110.5
9001,,,,,30,,,,24.19049396,7-Jul-18,25,110.5
9002,1999,7,7,13,60,25,94,101000,24.24022145,7-Jul-18,26,110.5
9003,,,,,30,,,,24.61250696,7-Jul-18,27,110.5
9004,1999,7,7,14,60,25.6,95,100900,24.96016489,7-Jul-18,28,110.5
9005,,,,,30,,,,24.93600962,7-Jul-18,29,110.5
9006,1999,7,7,15,60,27,84,100800,24.8303289,7-Jul-18,30,110.5
9007,,,,,30,,,,24.93341048,7-Jul-18,31,110.5
9008,1999,7,7,16,60,27.1,85,100800,25.06719047,7-Jul-18,32,110.5
9009,,,,,30,,,,25.05360499,7-Jul-18,33,110.5
9010,1999,7,7,17,60,27.3,83,100700,24.97342596,7-Jul-18,34,110.5
9011,,,,,30,,,,24.90742528,7-Jul-18,35,110.5
9012,1999,7,7,18,60,27,84,100700,24.82976182,7-Jul-18,36,110.5
9013,,,,,30,,,,24.71459447,7-Jul-18,37,110.5
9014,1999,7,7,19,60,26.6,85,100800,24.58825528,7-Jul-18,38,110.5
9015,,,,,30,,,,24.47707631,7-Jul-18,39,110.5
9016,1999,7,7,20,60,26.3,86,100800,24.43910956,7-Jul-18,40,110.5
9017,,,,,30,,,,24.53240701,7-Jul-18,41,110.5
9018,1999,7,7,21,60,26,89,100900,24.55876283,7-Jul-18,42,110.5
9019,,,,,30,,,,24.31997121,7-Jul-18,43,110.5
9020,1999,7,7,22,60,25.9,86,100900,24.05534159,7-Jul-18,44,110.5
9021,,,,,30,,,,24.00418339,7-Jul-18,45,110.5
9022,1999,7,7,23,60,25.9,86,101000,24.05583756,7-Jul-18,46,110.5
9023,,,,,30,,,,24.09964504,7-Jul-18,47,110.5
9024,1999,7,7,24,60,25.9,87,100900,24.19153585,7-Jul-18,48,110.5
9025,,,,,30,,,,24.38744001,8-Jul-18,1,110.5
9026,1999,7,8,1,60,26,89,100900,24.55876283,8-Jul-18,2,110.5
9027,,,,,30,,,,24.57690963,8-Jul-18,3,110.5
9028,1999,7,8,2,60,25.4,93,100900,24.50354671,8-Jul-18,4,110.5
9029,,,,,30,,,,24.40034036,8-Jul-18,5,110.5
9030,1999,7,8,3,60,25.2,93,100800,24.30711622,8-Jul-18,6,110.5
9031,,,,,30,,,,24.26369995,8-Jul-18,7,110.5
9032,1999,7,8,4,60,25,94,100800,24.23981541,8-Jul-18,8,110.5
9033,,,,,30,,,,24.20518644,8-Jul-18,9,110.5
9034,1999,7,8,5,60,24.4,98,100700,24.15219382,8-Jul-18,10,110.5
9035,,,,,30,,,,24.07321835,8-Jul-18,11,110.5
9036,1999,7,8,6,60,24,100,100800,24,8-Jul-18,12,110.5
9037,,,,,30,,,,23.96427875,8-Jul-18,13,110.5
9038,1999,7,8,7,60,24,100,100800,24,8-Jul-18,14,110.5
9039,,,,,30,,,,24.14110916,8-Jul-18,15,110.5
9040,1999,7,8,8,60,24.6,98,100900,24.35126037,8-Jul-18,16,110.5
9041,,,,,30,,,,24.59410775,8-Jul-18,17,110.5
9042,1999,7,8,9,60,26.1,90,100900,24.79039632,8-Jul-18,18,110.5
9043,,,,,30,,,,24.86087108,8-Jul-18,19,110.5
9044,1999,7,8,10,60,27.5,82,100900,25.02086498,8-Jul-18,20,110.5
9045,,,,,30,,,,25.48571096,8-Jul-18,21,110.5
9046,1999,7,8,11,60,29,79,100800,25.99208171,8-Jul-18,22,110.5
9047,,,,,30,,,,26.2766499,8-Jul-18,23,110.5
9048,1999,7,8,12,60,30,75,100800,26.30395783,8-Jul-18,24,110.5
9049,,,,,30,,,,26.03854782,8-Jul-18,25,110.5
9050,1999,7,8,13,60,30.1,71,100800,25.75129107,8-Jul-18,26,110.5
9051,,,,,30,,,,25.71305879,8-Jul-18,27,110.5
9052,1999,7,8,14,60,30.3,70,100800,25.76934679,8-Jul-18,28,110.5
9053,,,,,30,,,,25.76565088,8-Jul-18,29,110.5
9054,1999,7,8,15,60,30.3,70,100700,25.76820433,8-Jul-18,30,110.5
9055,,,,,30,,,,25.84324042,8-Jul-18,31,110.5
9056,1999,7,8,16,60,30.3,71,100600,25.93177988,8-Jul-18,32,110.5
9057,,,,,30,,,,25.97484344,8-Jul-18,33,110.5
9058,1999,7,8,17,60,30.3,71,100500,25.93068454,8-Jul-18,34,110.5
9059,,,,,30,,,,25.75755662,8-Jul-18,35,110.5
9060,1999,7,8,18,60,29.7,72,100600,25.54534909,8-Jul-18,36,110.5
9061,,,,,30,,,,25.38395134,8-Jul-18,37,110.5
9062,1999,7,8,19,60,29,74,100700,25.22001572,8-Jul-18,38,110.5
9063,,,,,30,,,,25.00019457,8-Jul-18,39,110.5
9064,1999,7,8,20,60,28.4,75,100700,24.82027084,8-Jul-18,40,110.5
9065,,,,,30,,,,24.77602747,8-Jul-18,41,110.5
9066,1999,7,8,21,60,27.9,78,100800,24.80969912,8-Jul-18,42,110.5
9067,,,,,30,,,,24.86352046,8-Jul-18,43,110.5
9068,1999,7,8,22,60,27.4,82,100900,24.92598756,8-Jul-18,44,110.5
9069,,,,,30,,,,24.98559652,8-Jul-18,45,110.5
9070,1999,7,8,23,60,26.9,86,100900,25.0160947,8-Jul-18,46,110.5
9071,,,,,30,,,,24.99122947,8-Jul-18,47,110.5
9072,1999,7,8,24,60,26.8,86,100900,24.92000433,8-Jul-18,48,110.5
9073,,,,,30,,,,24.81142279,9-Jul-18,1,110.5
9074,1999,7,9,1,60,26.6,86,100900,24.7278337,9-Jul-18,2,110.5
9075,,,,,30,,,,24.73158588,9-Jul-18,3,110.5
9076,1999,7,9,2,60,26.5,87,100900,24.76975973,9-Jul-18,4,110.5
9077,,,,,30,,,,24.78943563,9-Jul-18,5,110.5
9078,1999,7,9,3,60,26.4,88,100900,24.81036007,9-Jul-18,6,110.5
9079,,,,,30,,,,24.85227955,9-Jul-18,7,110.5
9080,1999,7,9,4,60,26.2,90,100800,24.88730889,9-Jul-18,8,110.5
9081,,,,,30,,,,24.8875629,9-Jul-18,9,110.5
9082,1999,7,9,5,60,26.1,91,100800,24.92406854,9-Jul-18,10,110.5
9083,,,,,30,,,,25.06785276,9-Jul-18,11,110.5
9084,1999,7,9,6,60,26,94,100800,25.22362001,9-Jul-18,12,110.5
9085,,,,,30,,,,25.29607472,9-Jul-18,13,110.5
9086,1999,7,9,7,60,26.1,94,100800,25.32200851,9-Jul-18,14,110.5
9087,,,,,30,,,,25.33821297,9-Jul-18,15,110.5
9088,1999,7,9,8,60,26.2,94,100900,25.42059772,9-Jul-18,16,110.5
9089,,,,,30,,,,25.64507239,9-Jul-18,17,110.5
9090,1999,7,9,9,60,28,84,100900,25.78593088,9-Jul-18,18,110.5
9091,,,,,30,,,,25.61746711,9-Jul-18,19,110.5
9092,1999,7,9,10,60,28.8,76,100900,25.34708893,9-Jul-18,20,110.5
9093,,,,,30,,,,25.18220417,9-Jul-18,21,110.5
9094,1999,7,9,11,60,29.6,70,100900,25.13377641,9-Jul-18,22,110.5
9095,,,,,30,,,,25.21276921,9-Jul-18,23,110.5
9096,1999,7,9,12,60,30,70,100800,25.49642248,9-Jul-18,24,110.5
9097,,,,,30,,,,26.06197611,9-Jul-18,25,110.5
9098,1999,7,9,13,60,31,70,100800,26.40642267,9-Jul-18,26,110.5
9099,,,,,30,,,,26.02675474,9-Jul-18,27,110.5
9100,1999,7,9,14,60,30,71,100700,25.6588637,9-Jul-18,28,110.5
9101,,,,,30,,,,26.03864091,9-Jul-18,29,110.5
9102,1999,7,9,15,60,31,70,100600,26.40416063,9-Jul-18,30,110.5
9103,,,,,30,,,,25.99349714,9-Jul-18,31,110.5
9104,1999,7,9,16,60,30,70,100600,25.49412704,9-Jul-18,32,110.5
9105,,,,,30,,,,25.59352691,9-Jul-18,33,110.5
9106,1999,7,9,17,60,30,72,100500,25.81931828,9-Jul-18,34,110.5
9107,,,,,30,,,,25.69912265,9-Jul-18,35,110.5
9108,1999,7,9,18,60,30,70,100500,25.49297836,9-Jul-18,36,110.5
9109,,,,,30,,,,25.46092373,9-Jul-18,37,110.5
9110,1999,7,9,19,60,30,70,100500,25.49297836,9-Jul-18,38,110.5
9111,,,,,30,,,,25.47916186,9-Jul-18,39,110.5
9112,1999,7,9,20,60,28.6,78,100500,25.46267454,9-Jul-18,40,110.5
9113,,,,,30,,,,25.48671672,9-Jul-18,41,110.5
9114,1999,7,9,21,60,28.5,79,100600,25.52067132,9-Jul-18,42,110.5
9115,,,,,30,,,,25.53392124,9-Jul-18,43,110.5
9116,1999,7,9,22,60,28.4,80,100700,25.57706399,9-Jul-18,44,110.5
9117,,,,,30,,,,25.7006971,9-Jul-18,45,110.5
9118,1999,7,9,23,60,28.3,82,100700,25.77876999,9-Jul-18,46,110.5
9119,,,,,30,,,,25.6852321,9-Jul-18,47,110.5
9120,1999,7,9,24,60,27.9,83,100700,25.54462234,9-Jul-18,48,110.5
9121,,,,,30,,,,25.48147964,10-Jul-18,1,110.5
9122,1999,7,10,1,60,27.5,85,100700,25.44988048,10-Jul-18,2,110.5
9123,,,,,30,,,,25.40390135,10-Jul-18,3,110.5
9124,1999,7,10,2,60,27.1,87,100700,25.34719784,10-Jul-18,4,110.5
9125,,,,,30,,,,25.28342554,10-Jul-18,5,110.5
9126,1999,7,10,3,60,26.7,89,100700,25.23678772,10-Jul-18,6,110.5
9127,,,,,30,,,,25.23148766,10-Jul-18,7,110.5
9128,1999,7,10,4,60,26.4,91,100700,25.21640171,10-Jul-18,8,110.5
9129,,,,,30,,,,25.14040623,10-Jul-18,9,110.5
9130,1999,7,10,5,60,26,93,100700,25.09169493,10-Jul-18,10,110.5
9131,,,,,30,,,,25.15846152,10-Jul-18,11,110.5
9132,1999,7,10,6,60,26,94,100700,25.22342002,10-Jul-18,12,110.5
9133,,,,,30,,,,25.16928444,10-Jul-18,13,110.5
9134,1999,7,10,7,60,26,94,100700,25.22342002,10-Jul-18,14,110.5
9135,,,,,30,,,,25.61319199,10-Jul-18,15,110.5
9136,1999,7,10,8,60,26.8,94,100700,26.01057219,10-Jul-18,16,110.5
9137,,,,,30,,,,26.08753246,10-Jul-18,17,110.5
9138,1999,7,10,9,60,28,86,100800,26.07283338,10-Jul-18,18,110.5
9139,,,,,30,,,,26.19523552,10-Jul-18,19,110.5
9140,1999,7,10,10,60,29.2,80,100800,26.33221417,10-Jul-18,20,110.5
9141,,,,,30,,,,26.36124464,10-Jul-18,21,110.5
9142,1999,7,10,11,60,30.4,73,100800,26.35215004,10-Jul-18,22,110.5
9143,,,,,30,,,,26.37475349,10-Jul-18,23,110.5
9144,1999,7,10,12,60,30.7,71,100800,26.2994083,10-Jul-18,24,110.5
9145,,,,,30,,,,25.99646775,10-Jul-18,25,110.5
9146,1999,7,10,13,60,31,66,100700,25.72547923,10-Jul-18,26,110.5
9147,,,,,30,,,,25.7459901,10-Jul-18,27,110.5
9148,1999,7,10,14,60,29.9,72,100700,25.72974365,10-Jul-18,28,110.5
9149,,,,,30,,,,25.34848314,10-Jul-18,29,110.5
9150,1999,7,10,15,60,30,66,100600,24.8290205,10-Jul-18,30,110.5
9151,,,,,30,,,,24.39816767,10-Jul-18,31,110.5
9152,1999,7,10,16,60,25,94,100600,24.23940892,10-Jul-18,32,110.5
9153,,,,,30,,,,24.5362285,10-Jul-18,33,110.5
9154,1999,7,10,17,60,25.5,95,100500,24.86083948,10-Jul-18,34,110.5
9155,,,,,30,,,,24.78545494,10-Jul-18,35,110.5
9156,1999,7,10,18,60,26,89,100600,24.55762071,10-Jul-18,36,110.5
9157,,,,,30,,,,24.4248826,10-Jul-18,37,110.5
9158,1999,7,10,19,60,25,94,100700,24.23961222,10-Jul-18,38,110.5
9159,,,,,30,,,,23.85418117,10-Jul-18,39,110.5
9160,1999,7,10,20,60,23.6,99,100800,23.47855524,10-Jul-18,40,110.5
9161,,,,,30,,,,23.32270021,10-Jul-18,41,110.5
9162,1999,7,10,21,60,23.4,99,100900,23.2791237,10-Jul-18,42,110.5
9163,,,,,30,,,,23.24033335,10-Jul-18,43,110.5
9164,1999,7,10,22,60,23.3,99,100900,23.17939159,10-Jul-18,44,110.5
9165,,,,,30,,,,23.06936086,10-Jul-18,45,110.5
9166,1999,7,10,23,60,23.1,99,101000,22.97996167,10-Jul-18,46,110.5
9167,,,,,30,,,,22.98091456,10-Jul-18,47,110.5
9168,1999,7,10,24,60,23.5,96,101000,23.01215945,10-Jul-18,48,110.5
9169,,,,,30,,,,23.01363627,11-Jul-18,1,110.5
9170,1999,7,11,1,60,24,92,100900,23.00370584,11-Jul-18,2,110.5
9171,,,,,30,,,,23.00072896,11-Jul-18,3,110.5
9172,1999,7,11,2,60,24.4,89,100900,23.00775042,11-Jul-18,4,110.5
9173,,,,,30,,,,23.02781498,11-Jul-18,5,110.5
9174,1999,7,11,3,60,24.3,90,100800,23.03986367,11-Jul-18,6,110.5
9175,,,,,30,,,,23.02283749,11-Jul-18,7,110.5
9176,1999,7,11,4,60,24.1,91,100800,22.9736425,11-Jul-18,8,110.5
9177,,,,,30,,,,22.88918473,11-Jul-18,9,110.5
9178,1999,7,11,5,60,24,91,100700,22.87582711,11-Jul-18,10,110.5
9179,,,,,30,,,,23.03993256,11-Jul-18,11,110.5
9180,1999,7,11,6,60,24.3,92,100700,23.29652262,11-Jul-18,12,110.5
9181,,,,,30,,,,23.56061885,11-Jul-18,13,110.5
9182,1999,7,11,7,60,24.7,93,100700,23.81642231,11-Jul-18,14,110.5
9183,,,,,30,,,,24.04813407,11-Jul-18,15,110.5
9184,1999,7,11,8,60,25,94,100800,24.23981541,11-Jul-18,16,110.5
9185,,,,,30,,,,24.37552762,11-Jul-18,17,110.5
9186,1999,7,11,9,60,26.1,88,100800,24.51993063,11-Jul-18,18,110.5
9187,,,,,30,,,,24.73768439,11-Jul-18,19,110.5
9188,1999,7,11,10,60,27.3,83,100800,24.97403059,11-Jul-18,20,110.5
9189,,,,,30,,,,25.17421092,11-Jul-18,21,110.5
9190,1999,7,11,11,60,28.4,78,100900,25.27860051,11-Jul-18,22,110.5
9191,,,,,30,,,,25.22757449,11-Jul-18,23,110.5
9192,1999,7,11,12,60,29.2,72,100800,25.08924131,11-Jul-18,24,110.5
9193,,,,,30,,,,24.93170943,11-Jul-18,25,110.5
9194,1999,7,11,13,60,30,66,100800,24.83172128,11-Jul-18,26,110.5
9195,,,,,30,,,,24.86601929,11-Jul-18,27,110.5
9196,1999,7,11,14,60,29.8,67,100700,24.81851529,11-Jul-18,28,110.5
9197,,,,,30,,,,24.47312113,11-Jul-18,29,110.5
9198,1999,7,11,15,60,30,62,100700,24.14795426,11-Jul-18,30,110.5
9199,,,,,30,,,,24.16113215,11-Jul-18,31,110.5
9200,1999,7,11,16,60,29.7,64,100600,24.22390359,11-Jul-18,32,110.5
9201,,,,,30,,,,24.04751739,11-Jul-18,33,110.5
9202,1999,7,11,17,60,29.5,63,100600,23.87735925,11-Jul-18,34,110.5
9203,,,,,30,,,,23.95881485,11-Jul-18,35,110.5
9204,1999,7,11,18,60,28.7,69,100600,24.15223772,11-Jul-18,36,110.5
9205,,,,,30,,,,24.31798139,11-Jul-18,37,110.5
9206,1999,7,11,19,60,28,75,100600,24.44887447,11-Jul-18,38,110.5
9207,,,,,30,,,,24.53774555,11-Jul-18,39,110.5
9208,1999,7,11,20,60,27.2,81,100600,24.59018172,11-Jul-18,40,110.5
9209,,,,,30,,,,24.61177009,11-Jul-18,41,110.5
9210,1999,7,11,21,60,27.1,82,100700,24.64008679,11-Jul-18,42,110.5
9211,,,,,30,,,,24.71270793,11-Jul-18,43,110.5
9212,1999,7,11,22,60,27.1,83,100800,24.78366644,11-Jul-18,44,110.5
9213,,,,,30,,,,24.80699524,11-Jul-18,45,110.5
9214,1999,7,11,23,60,27,84,100800,24.8303289,11-Jul-18,46,110.5
9215,,,,,30,,,,24.90130199,11-Jul-18,47,110.5
9216,1999,7,11,24,60,27,85,100800,24.97139622,11-Jul-18,48,110.5
9217,,,,,30,,,,24.9920933,12-Jul-18,1,110.5
9218,1999,7,12,1,60,26.9,86,100800,25.01560584,12-Jul-18,2,110.5
9219,,,,,30,,,,25.09414648,12-Jul-18,3,110.5
9220,1999,7,12,2,60,26.9,87,100800,25.15485427,12-Jul-18,4,110.5
9221,,,,,30,,,,25.12486828,12-Jul-18,5,110.5
